,Borough,Block,Lot,CD,CT2010,CB2010,SchoolDist,Council,ZipCode,FireComp,PolicePrct,HealthCenterDistrict,HealthArea,SanitBoro,SanitDistrict,SanitSub,Address,ZoneDist1,ZoneDist2,ZoneDist3,ZoneDist4,Overlay1,Overlay2,SPDist1,SPDist2,SPDist3,LtdHeight,SplitZone,BldgClass,LandUse,Easements,OwnerType,OwnerName,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,AreaSource,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,Ext,ProxCode,IrrLotCode,LotType,BsmtCode,AssessLand,AssessTot,ExemptLand,ExemptTot,YearBuilt,YearAlter1,YearAlter2,HistDist,Landmark,BuiltFAR,ResidFAR,CommFAR,FacilFAR,BoroCode,BBL,CondoNo,Tract2010,XCoord,YCoord,ZoneMap,ZMCode,Sanborn,TaxMap,EDesigNum,APPBBL,APPDate,PLUTOMapID,FIRM07_Flag,PFIRM15_Flag,Version,FullAddress,Accuracy,Formatted_address,Google_place_id,Latitude,Longitude,Number_of_results,Postcode,Status,Type
856,MN,456,7501,103,36.02,2002,1,2,10003,L020,9,14,6500,3,3,,11 2 AVENUE,C6-2A,R8X,,,C2-5,,TA,,,,Y,RM,4,0,,,9860,55583,9226,46357,0,9226,0,0,0,0,2,1,12,65,67,96.02,96.47,96.02,96.47,,1,Y,0,5,2006100,9642150,954917,8590967,2012,0,0,,,5.64,6.02,6,6.5,1,1004567501,2336,3602,986678,203118,12c,,102 001,10205,,1004560027,2013-09-09 00:00:00,1,,,18V1,"11 2 AVENUE, NEW YORK, NY 10003 UNITED STATES",ROOFTOP,"11 2nd Ave, New York, NY 10003, USA",ChIJx9VB-IRZwokRQRoH3kaFzXo,40.7242098,-73.9911924,1,10003,OK,street_address
857,MN,457,7501,103,36.02,2001,1,2,10003,E028,9,14,6500,3,3,,6 EAST 1 STREET,R8B,C6-1,,,C2-5,,,,,,Y,RM,4,0,,,4020,23188,5482,17706,0,5482,0,0,0,0,2,1,6,8,10,60,70.67,60,70,,2,Y,3,5,46505,1066083,18199,213015,1920,2006,0,,,5.77,4,0,4,1,1004577501,1672,3602,986560,203351,12c,,102 009,10205,,1004570052,2007-05-04 00:00:00,1,,,18V1,"6 EAST 1 STREET, NEW YORK, NY 10003 UNITED STATES",ROOFTOP,"6 E 1st St, New York, NY 10003, USA",ChIJf54s_YRZwokRzjngD8ne0gs,40.7248189,-73.991658,1,10003,OK,street_address
858,MN,458,32,103,36.02,2000,1,2,10003,E028,9,14,6500,1,3,3B,32 EAST 2 STREET,C6-2A,,,,,,,,,,N,C6,2,0,P,32-34 E 2ND ST (HDFC),3263,14376,2396,11980,0,2396,0,0,0,0,2,1,6,28,30,41.25,79.33,41,66,,3,Y,5,2,310950,815400,253732,253732,1900,1985,0,East Village / Lower East Side Historic,,4.41,6.02,6,6.5,1,1004580032,0,3602,986880,203491,12c,,102 009,10205,,0,,1,,,18V1,"32 EAST 2 STREET, NEW YORK, NY 10003 UNITED STATES",ROOFTOP,"32 E 2nd St, New York, NY 10003, USA",ChIJsej06oRZwokRk-8ZWP1RxXQ,40.7252219,-73.9905096,1,10003,OK,premise
859,MN,458,7501,103,36.02,2000,1,2,10003,E028,9,14,6500,3,3,,26 EAST 2 STREET,R8B,,,,,,,,,,N,R1,2,0,,,2836,7742,0,7742,0,0,0,0,0,0,2,1,6,5,5,20.5,69.42,0,0,,0,Y,0,5,31526,473414,0,0,1910,0,0,,,2.73,4,0,4,1,1004587501,2174,3602,986807,203527,12c,,102 009,10205,,1004580036,2010-06-29 00:00:00,1,,,18V1,"26 EAST 2 STREET, NEW YORK, NY 10003 UNITED STATES",ROOFTOP,"26 E 2nd St, New York, NY 10003, USA",ChIJJyzD6YRZwokRRlnkGJxE_Sw,40.7252675,-73.990831,1,10003,OK,premise
860,MN,458,7502,103,36.02,2000,1,2,10003,E028,9,14,6500,3,3,,327 BOWERY,C6-1,,,,,,,,,,N,RM,4,0,,,1877,8577,3971,4606,0,3971,0,0,0,0,2,1,4,3,4,25.31,79,25,76,,3,Y,5,5,146411,1203086,0,0,1900,1988,0,,,4.57,3.44,6,6.5,1,1004587502,2515,3602,986556,203669,12c,,102 009,10205,,1004580002,2014-10-30 00:00:00,1,,,18V1,"327 BOWERY, NEW YORK, NY 10003 UNITED STATES",ROOFTOP,"327 Bowery, New York, NY 10003, USA",ChIJg5Mk34RZwokRPHhIOSGzkGI,40.7257471,-73.9917966,1,10003,OK,street_address
861,MN,459,46,103,38,3001,1,2,10003,E028,9,14,6500,1,3,3B,7 EAST 3 STREET,R8B,,,,,,,,,,N,C6,2,0,P,7 E 3RD ST HOUSING DE,2404,10000,1000,9000,0,1000,0,0,0,0,2,1,5,14,15,25,96.17,25,80,,0,N,5,0,58950,423000,58950,423000,1920,1998,0,East Village / Lower East Side Historic,,4.16,4,0,4,1,1004590046,0,38,986734,203892,12c,,102 009,10205,,1004590014,1995-01-03 00:00:00,1,,,18V1,"7 EAST 3 STREET, NEW YORK, NY 10003 UNITED STATES",ROOFTOP,"7 E 3rd St, New York, NY 10003, USA",ChIJQWD7zYRZwokRHn8p7dz7jko,40.7262333,-73.9911064,1,10003,OK,premise
862,MN,459,7501,103,38,3001,1,2,10003,E028,9,14,6500,3,3,,5 EAST 3 STREET,R8B,,,,,,,,,,N,RM,4,0,,,2404,16493,1433,15060,0,1433,0,0,0,0,2,1,9,8,9,25,96.17,25,85.5,,0,N,0,5,5298,760599,604,47246,1920,0,0,,,6.86,4,0,4,1,1004597501,1813,38,986711,203904,12c,,102 009,10205,,1004590047,2008-10-06 00:00:00,1,,,18V1,"5 EAST 3 STREET, NEW YORK, NY 10003 UNITED STATES",ROOFTOP,"5 E 3rd St, New York, NY 10003, USA",ChIJO8wP0oRZwokRl1Bdr-bOHJY,40.7263556,-73.9911523,1,10003,OK,premise
863,MN,459,7502,103,38,3001,1,2,10003,E028,9,14,6500,3,3,,52 EAST 4 STREET,C6-1,R8B,,,,,,,,,Y,RM,4,0,,,5793,26790,10442,16348,7550,2264,628,0,0,0,2,1,15,14,17,43.59,93.75,43.58,100,,1,Y,0,5,571498,5458280,149675,2031029,2007,0,0,,,4.62,3.44,6,6.5,1,1004597502,2025,38,986673,203972,12c,,102 009,10205,,1004590004,2009-05-28 00:00:00,1,,,18V1,"52 EAST 4 STREET, NEW YORK, NY 10003 UNITED STATES",ROOFTOP,"52 E 4th St, New York, NY 10003, USA",ChIJC7NbLZtZwokRPKSU0HjJnso,40.72665,-73.991114,1,10003,OK,street_address
864,MN,459,7503,103,38,3001,1,2,10003,E028,9,14,6500,3,3,,347 BOWERY,C6-1,,,,,,,,,,N,RM,4,0,,,0,23601,8439,15162,4499,3940,0,0,0,0,7,1,13,5,7,0,0,0,0,,0,N,0,5,493395,3612151,0,0,0,0,0,,,0,3.44,6,6.5,1,1004597503,2747,38,986631,203931,12c,,102 009,1,,1004590001,2017-03-31 00:00:00,1,,,18V1,"347 BOWERY, NEW YORK, NY 10003 UNITED STATES",ROOFTOP,"347 Bowery, New York, NY 10003, USA",ChIJNbOU04RZwokRphU2B5bSaBc,40.7263613,-73.9914483,1,10003,OK,street_address
865,MN,460,7501,103,38,3000,1,2,10003,E028,9,14,6500,3,3,,220 EAST 5 STREET,R8B,,,,,,,,,,N,R1,2,0,,OWNER / AGENT,3870,8706,0,8706,0,0,0,0,0,0,2,1,5,10,10,41.92,92.33,0,0,,0,N,5,5,188652,1428314,6840,6840,1900,0,0,,,2.25,4,0,4,1,1004607501,745,38,986935,204186,12c,,102 009,10205,,1004600021,1991-02-26 00:00:00,1,,,18V1,"220 EAST 5 STREET, NEW YORK, NY 10003 UNITED STATES",ROOFTOP,"220 E 5th St, New York, NY 10003, USA",ChIJUaDmN5tZwokRwJP0iEeGNZw,40.727056,-73.990377,1,10003,OK,street_address
866,MN,460,7502,103,38,3000,1,2,10003,E028,9,14,6500,3,3,,210 EAST 5 STREET,R8B,,,,,,,,,,N,RM,4,0,,,7680,27445,6200,21245,0,0,0,0,0,6200,2,1,7,4,5,80,92.33,0,0,,0,N,0,5,481543,3120001,0,0,1920,0,0,,,3.57,4,0,4,1,1004607502,1355,38,986836,204238,12c,,102 009,10205,,1004600016,2004-08-04 00:00:00,1,,,18V1,"210 EAST 5 STREET, NEW YORK, NY 10003 UNITED STATES",ROOFTOP,"210 E 5th St, New York, NY 10003, USA",ChIJ_cGROZtZwokR4S-ru0rJvyM,40.7272077,-73.9907621,1,10003,OK,premise
867,MN,461,24,103,38,2000,1,2,10003,E028,9,14,6500,1,3,3R,232 EAST 6 STREET,R8B,,,,,,,,,,N,D4,3,0,,232 EQUITIES CORP,4850,22266,0,22266,0,0,0,0,0,0,2,1,6,31,31,50,97,50,89,,3,Y,5,2,293400,2109150,13680,13680,1920,1986,0,East Village / Lower East Side Historic,,4.59,4,0,4,1,1004610024,0,38,987209,204322,12c,,102 018,10205,,0,,1,,,18V1,"232 EAST 6 STREET, NEW YORK, NY 10003 UNITED STATES",ROOFTOP,"232 E 6th St, New York, NY 10003, USA",ChIJr7nBXZtZwokRVcT0X3nt7Z4,40.7275238,-73.9893159,1,10003,OK,premise
868,MN,461,7501,103,38,2000,1,2,10003,E028,9,14,6500,3,3,,236 EAST 6 STREET,R8B,,,,,,,,,,N,R1,2,0,,VILLA EAST CONDOMINIU,2449,8296,0,8296,0,0,0,0,0,0,2,1,5,10,10,25,97,0,0,,0,N,5,5,53938,608580,13680,13680,1920,0,0,,,3.39,4,0,4,1,1004617501,418,38,987241,204304,12c,,102 018,10205,,1004610026,1987-12-09 00:00:00,1,,,18V1,"236 EAST 6 STREET, NEW YORK, NY 10003 UNITED STATES",ROOFTOP,"236 E 6th St, New York, NY 10003, USA",ChIJcahvXptZwokRxgZ2b3zWV94,40.7274335,-73.9892241,1,10003,OK,premise
869,MN,462,7501,103,38,1004,1,2,10003,E028,9,14,6500,4,3,,24 EAST 7 STREET,R8B,,,,,,,,,,N,RM,4,0,,,8853,45751,15114,30637,0,0,0,0,0,15114,2,2,12,33,34,97.93,90.87,0,0,,0,N,0,5,1080000,5208300,490050,1812150,1991,0,0,,,5.17,4,0,4,1,1004627501,901,38,987187,204613,12c,,102 018,10205,,1004620011,1995-05-11 00:00:00,1,,,18V1,"24 EAST 7 STREET, NEW YORK, NY 10003 UNITED STATES",ROOFTOP,"24 E 7th St, New York, NY 10003, USA",ChIJF_ihe5tZwokRqLqokyqqla4,40.7283766,-73.9893415,1,10003,OK,street_address
870,MN,463,7501,103,38,1002,1,2,10003,E033,9,14,6500,4,3,,63 COOPER SQUARE,C6-1,,,,,,,,,,N,RM,4,0,,COOPER SQUARE CONDOMI,5075,30340,7635,22705,0,7635,0,0,0,0,2,1,6,36,37,68.58,74,69,0,,0,N,5,5,843749,4584152,13680,13680,1984,0,0,,,5.98,3.44,6,6.5,1,1004637501,224,38,987047,204896,12c,,102 018,10205,,1004630003,1985-12-05 00:00:00,1,,,18V1,"63 COOPER SQUARE, NEW YORK, NY 10003 UNITED STATES",ROOFTOP,"63 Cooper Sq, New York, NY 10003, USA",ChIJ95eRnptZwokRcxi3o48Zg18,40.7290645,-73.9899057,1,10003,OK,street_address
871,MN,464,7501,103,38,1000,1,2,10003,E033,9,14,6500,4,3,,214 EAST 9 STREET,R8B,,,,,,,,,,N,RM,4,0,,ROYAL STUYVESANT COND,3375,17431,3050,14381,0,2050,0,0,0,1000,2,1,4,14,18,45,75,45,0,,0,N,5,5,445499,2541150,2280,2280,1900,0,0,,,5.16,4,0,4,1,1004647501,643,38,987385,205088,12c,,102 018,10205,,1004640017,1990-02-01 00:00:00,1,,,18V1,"214 EAST 9 STREET, NEW YORK, NY 10003 UNITED STATES",ROOFTOP,"214 E 9th St, New York, NY 10003, USA",ChIJjy_seZxZwokR4yIKA-Ff4fA,40.7295948,-73.9886731,1,10003,OK,premise
872,MN,464,7502,103,38,1000,1,2,10003,E033,9,14,6500,4,3,,15 ST MARKS PLACE,R8B,,,,,,,,,,N,RM,4,0,,,2934,9986,3871,6115,0,2254,0,0,0,1617,2,1,6,10,11,26,112.83,26,110,,3,N,5,5,276748,2309399,4560,4560,1910,2003,2003,,,3.4,4,0,4,1,1004647502,1402,38,987342,205000,12c,,102 018,10205,,1004640052,2004-12-29 00:00:00,1,,,18V1,"15 ST MARKS PLACE, NEW YORK, NY 10003 UNITED STATES",ROOFTOP,"15 St Marks Pl, New York, NY 10003, USA",ChIJ4W-Eh5tZwokRLKBqhpY_kd8,40.729263,-73.988884,1,10003,OK,street_address
873,MN,464,7503,103,38,1000,1,2,10003,E033,9,14,6500,4,3,,133 2 AVENUE,R7A,R8B,,,C1-5,,,,,,Y,RM,4,0,,,5748,20641,9028,11613,0,9028,0,0,0,0,2,1,5,11,13,47.92,120,46,119,,0,N,0,5,1174501,6158252,0,0,1920,1986,0,,,3.59,4,0,4,1,1004647503,1959,38,987597,204822,12c,,102 018,10205,,1004640040,2008-11-12 00:00:00,1,,,18V1,"133 2 AVENUE, NEW YORK, NY 10003 UNITED STATES",ROOFTOP,"133 2nd Ave, New York, NY 10003, USA",ChIJjy_seZxZwokRZq2P55jBHxE,40.7288212,-73.9878467,1,10003,OK,premise
874,MN,464,8048,103,38,1000,1,2,10003,E033,9,14,6500,1,3,4B,19 ST MARKS PLACE,R8B,,,,,,,,,,N,D4,3,0,,19-23 ST MARKS ASSOCI,8801,25068,0,25068,0,0,0,0,0,0,2,1,7,30,30,0,0,78,104.92,,3,N,0,1,1350000,3869550,0,0,1920,2002,0,,,2.85,4,0,4,1,1004648048,0,38,,,,,102 018,1,,1004640048,2007-10-24 00:00:00,2,,,18V1,"19 ST MARKS PLACE, NEW YORK, NY 10003 UNITED STATES",ROOFTOP,"19 St Marks Pl, New York, NY 10003, USA",ChIJxaWUeZxZwokR2lZB5rU4V8g,40.729187,-73.988711,2,10003,OK,street_address
875,MN,464,9048,103,38,1000,1,2,10003,E033,9,14,6500,1,3,4B,19 ST MARKS PLACE,R8B,,,,,,,,,,N,D4,3,0,,19-23 ST MARKS ASSOCI,8801,12300,0,12300,0,0,0,0,0,0,2,1,7,11,11,0,0,78,103,,3,N,0,1,495000,2001600,0,0,1920,2002,0,,,1.4,4,0,4,1,1004649048,0,38,,,,,102 018,1,,1004640048,2007-10-24 00:00:00,2,,,18V1,"19 ST MARKS PLACE, NEW YORK, NY 10003 UNITED STATES",ROOFTOP,"19 St Marks Pl, New York, NY 10003, USA",ChIJxaWUeZxZwokR2lZB5rU4V8g,40.729187,-73.988711,2,10003,OK,street_address
876,MN,465,18,103,40,3002,1,2,10003,E033,9,14,6200,1,3,4B,122 EAST 10 STREET,R8B,,,,,,,,,,N,C6,2,0,,A B T RLTY INC,1294,3769,0,3769,0,0,0,0,0,0,2,1,5,3,3,18,56,18,36,,3,Y,5,1,86237,337776,0,0,1900,0,0,St. Mark's Historic District,,2.91,4,0,4,1,1004650018,0,40,987541,205292,12c,,102 018,10205,,0,,1,,,18V1,"122 EAST 10 STREET, NEW YORK, NY 10003 UNITED STATES",ROOFTOP,"122 E 10th St, New York, NY 10003, USA",ChIJQbsDEpxZwokRbkmv3VyyWGE,40.7301811,-73.9881107,1,10003,OK,premise
877,MN,465,7501,103,40,3001,1,2,10003,E033,9,14,6200,4,3,,38 STUYVESANT STREET,R8B,,,,,,,,,,N,R2,2,0,,THE STUYVESANT ST CON,3131,12921,320,12601,0,0,0,320,0,0,2,1,6,12,12,50,70.42,50,54,,3,Y,0,5,294300,1537618,0,819899,1900,1985,2007,,,4.13,4,0,4,1,1004657501,1972,40,987632,205162,12c,,102 018,10205,,1004650041,2008-12-15 00:00:00,1,,,18V1,"38 STUYVESANT STREET, NEW YORK, NY 10003 UNITED STATES",ROOFTOP,"38 Stuyvesant St, New York, NY 10003, USA",ChIJd9eubJxZwokRVLVtKM1Oxbg,40.7298186,-73.9878008,1,10003,OK,premise
878,MN,466,20,103,40,3000,1,2,10003,E033,9,14,6200,1,3,4B,222 EAST 11 STREET,R8B,,,,,,,,,,N,C6,2,0,,222-11 APT OWNER CORP,2043,6129,0,6129,0,0,0,0,0,0,2,1,4,6,6,21.5,95,22,65,E,3,N,5,1,86542,394057,0,0,1900,1967,0,,,3,4,0,4,1,1004660020,0,40,987666,205484,12c,,102 026,10205,E-216,0,,1,,,18V1,"222 EAST 11 STREET, NEW YORK, NY 10003 UNITED STATES",ROOFTOP,"222 E 11th St, New York, NY 10003, USA",ChIJA00-GZxZwokRiwuFCSt1bhE,40.730676,-73.987674,1,10003,OK,street_address
879,MN,466,21,103,40,3000,1,2,10003,E033,9,14,6200,1,3,4B,224 EAST 11 STREET,R8B,,,,,,,,,,N,C6,2,0,P,224 226 AVE CORP,4085,16916,0,16916,0,0,0,0,0,0,2,1,6,26,26,43,95,43,80,,3,N,5,2,231750,1718100,20520,20520,1910,1986,0,,,4.14,4,0,4,1,1004660021,0,40,987694,205469,12c,,102 026,10205,,0,,1,,,18V1,"224 EAST 11 STREET, NEW YORK, NY 10003 UNITED STATES",ROOFTOP,"224 E 11th St, New York, NY 10003, USA",ChIJtUndGJxZwokRUXWoAzG6HVA,40.7306354,-73.9875712,1,10003,OK,premise
880,MN,466,47,103,40,3000,1,2,10003,E033,9,14,6200,1,3,4B,121 EAST 10 STREET,R8B,,,,,,,,,,N,D4,3,0,,121 OWNERS CORP,2364,13000,0,13000,0,0,0,0,0,0,2,1,6,25,25,25,94.58,25,78,,3,N,5,1,367200,1369350,2280,2280,1950,1987,0,St. Mark's Historic District,,5.5,4,0,4,1,1004660047,0,40,987629,205392,12c,,102 026,10205,,0,,1,,,18V1,"121 EAST 10 STREET, NEW YORK, NY 10003 UNITED STATES",ROOFTOP,"121 E 10th St, New York, NY 10003, USA",ChIJlyuuEJxZwokRmENn6Y6T5nM,40.7304363,-73.9878008,1,10003,OK,premise
881,MN,466,48,103,40,3000,1,2,10003,E033,9,14,6200,1,3,4B,115 EAST 10 STREET,R8B,,,,,,,,,,N,C6,2,0,,111 EAST 10TH ST INC,12555,27111,0,27111,0,0,0,0,0,0,2,6,3,56,56,132.58,94.58,26.5,50,,0,N,5,5,567000,2860200,14110,14110,1870,1985,0,St. Mark's Historic District,,2.16,4,0,4,1,1004660048,0,40,987560,205430,12c,,102 026,10205,,0,,1,,,18V1,"115 EAST 10 STREET, NEW YORK, NY 10003 UNITED STATES",ROOFTOP,"115 E 10th St, New York, NY 10003, USA",ChIJV8uXGpxZwokRKIjyVSDKUIM,40.730539,-73.988049,1,10003,OK,street_address
882,MN,466,56,103,40,3000,1,2,10003,E033,9,14,6200,1,3,4B,103 EAST 10 STREET,C6-2A,R8B,,,,,,,,,Y,D4,3,0,,3 10 TENANTS HOUSING,3027,15600,0,15600,0,0,0,0,0,0,2,1,5,22,22,32,94.58,32,87,,3,N,5,1,334800,2065050,72237,72237,1920,1986,0,,,5.15,6.02,6,6.5,1,1004660056,0,40,987446,205493,12c,,102 026,10205,,0,,1,,,18V1,"103 EAST 10 STREET, NEW YORK, NY 10003 UNITED STATES",ROOFTOP,"103 E 10th St, New York, NY 10003, USA",ChIJK5zSBZxZwokR8nBj0e4iOno,40.7307206,-73.9884436,1,10003,OK,premise
883,MN,466,7501,103,40,3000,1,2,10003,E033,9,14,6200,4,3,,47 3 AVENUE,C6-2A,,,,,,,,,,N,RM,4,0,,"47 THIRD VENTURE,LLC",6726,41323,10661,30662,0,10661,0,0,0,0,2,1,6,28,29,84.08,80,84,80,,0,N,1,5,1453500,8400459,0,0,2006,0,0,,,6.14,6.02,6,6.5,1,1004667501,1804,40,987395,205518,12c,,102 026,10205,,1004660001,2007-12-07 00:00:00,1,,,18V1,"47 3 AVENUE, NEW YORK, NY 10003 UNITED STATES",ROOFTOP,"47 3rd Ave, New York, NY 10003, USA",ChIJU3rjBpxZwokR2LgfqPxp-IQ,40.7307983,-73.988719,1,10003,OK,premise
884,MN,466,7502,103,40,3000,1,2,10003,E033,9,14,6200,4,3,,55 3 AVENUE,C6-2A,R8B,,,,,,,,,Y,RM,4,0,,,13147,67227,15583,51644,0,15583,0,0,0,0,2,1,12,55,57,0.3,0,105,121,,0,Y,0,5,2880000,11070900,0,0,1986,2014,2015,,,5.11,6.02,6,6.5,1,1004667502,2484,40,987465,205593,12c,,102 026,10205,,1004660005,2015-07-07 00:00:00,1,,,18V1,"55 3 AVENUE, NEW YORK, NY 10003 UNITED STATES",ROOFTOP,"55 3rd Ave, New York, NY 10003, USA",ChIJYx20A5xZwokR5uDh1KiS5As,40.731068,-73.9884998,1,10003,OK,street_address
885,MN,467,17,103,40,2000,1,2,10003,L003,9,14,6200,1,3,4B,216 EAST 12 STREET,R8B,,,,,,,,,,N,C6,2,0,,216 EAST 12TH ST OWNE,2272,6560,0,6560,0,0,0,0,0,0,2,1,5,10,10,21.33,106.5,21,61,,3,N,5,2,56634,257268,0,0,1900,0,0,,,2.89,4,0,4,1,1004670017,0,40,987753,205735,12c,,102 026,10205,,0,,1,,,18V1,"216 EAST 12 STREET, NEW YORK, NY 10003 UNITED STATES",ROOFTOP,"216 E 12th St, New York, NY 10003, USA",ChIJk9iSmJ5ZwokRHYLMQXgTi-o,40.7314217,-73.9873302,1,10003,OK,premise
886,MN,467,19,103,40,2000,1,2,10003,L003,9,14,6200,1,3,4B,220 EAST 12 STREET,R8B,,,,,,,,,,N,C6,2,0,,220 E 12TH ST OWNERS,2485,9950,0,9950,0,0,0,0,0,0,2,1,4,8,8,23.33,106.5,23,89,,3,N,5,2,80750,365943,6840,6840,1920,1983,0,,,4,4,0,4,1,1004670019,0,40,987791,205714,12c,,102 026,10205,,0,,1,,,18V1,"220 EAST 12 STREET, NEW YORK, NY 10003 UNITED STATES",ROOFTOP,"220 E 12th St, New York, NY 10003, USA",ChIJ33nnmJ5ZwokRLvFjdsvEtJ0,40.7314006,-73.9872499,1,10003,OK,premise
887,MN,467,22,103,40,2000,1,2,10003,L003,9,14,6200,1,3,4B,226 EAST 12 STREET,R8B,,,,,,,,,,N,D4,3,0,,226-230 EAST 12TH ST.,7029,56845,1000,55845,1000,0,0,0,0,0,2,1,10,83,84,66,106.5,66,93,,3,N,5,2,940500,5357250,76095,76095,1928,1985,0,,,8.09,4,0,4,1,1004670022,0,40,987871,205670,12c,,102 026,10205,,0,,1,,,18V1,"226 EAST 12 STREET, NEW YORK, NY 10003 UNITED STATES",ROOFTOP,"226 E 12th St, New York, NY 10003, USA",ChIJR3X-mp5ZwokRqiQhZifXqtw,40.7313463,-73.9868635,1,10003,OK,street_address
888,MN,467,7501,103,40,2000,1,2,10003,L003,9,14,6200,4,3,,235 EAST 11 STREET,R8B,,,,,,,,,,N,RM,4,0,P,235 EAST 11 STREET CO,11200,29182,23402,5780,0,0,0,0,0,23402,2,1,5,9,10,112,100,0,100,,0,Y,5,5,490385,2596771,473988,1652538,1926,0,0,,,2.61,4,0,4,1,1004677501,47,40,987869,205549,12c,,102 026,10205,,0,,1,,,18V1,"235 EAST 11 STREET, NEW YORK, NY 10003 UNITED STATES",ROOFTOP,"235 E 11th St, New York, NY 10003, USA",ChIJaTswIZxZwokRpMuwZMdx8kQ,40.7308273,-73.9867574,1,10003,OK,street_address
889,MN,468,15,103,40,1001,1,2,10003,L003,9,14,6200,1,3,4B,212 EAST 13 STREET,R8B,,,,,,,,,,N,D4,3,0,,212 E 13 OWNERS CP,3201,14022,0,14022,0,0,0,0,0,0,2,1,6,23,23,31,103.25,31,90,,3,N,5,2,234000,1654200,4560,4560,1930,1984,0,,,4.38,4,0,4,1,1004680015,0,40,987810,206011,12c,,102 026,10205,,0,,1,,,18V1,"212 EAST 13 STREET, NEW YORK, NY 10003 UNITED STATES",ROOFTOP,"212 E 13th St, New York, NY 10003, USA",ChIJ6RHslJ5ZwokRDe_mZ_TLmuI,40.7321749,-73.9871912,1,10003,OK,street_address
890,MN,468,24,103,40,1001,1,2,10003,L003,9,14,6200,1,3,4B,228 EAST 13 STREET,R8B,,,,,,,,,,N,C6,2,0,,228 EAST 13TH STREET,2951,13110,0,13110,0,0,0,0,0,0,2,1,6,28,28,28.58,103.25,29,88,,3,N,5,2,199350,1642950,34359,34359,1900,1988,0,,,4.44,4,0,4,1,1004680024,0,40,987945,205936,12c,,102 026,10205,,0,,1,,,18V1,"228 EAST 13 STREET, NEW YORK, NY 10003 UNITED STATES",ROOFTOP,"228 E 13th St, New York, NY 10003, USA",ChIJ37mOjZ5ZwokReloe3I0dWQ0,40.7320044,-73.9866071,1,10003,OK,premise
891,MN,468,43,103,40,1001,1,2,10003,L003,9,14,6200,1,3,4B,237 EAST 12 STREET,R8B,R7A,,,C1-5,,,,,,Y,C6,2,0,,237 EAST 12TH STREET,2117,6335,0,6335,0,0,0,0,0,0,2,1,5,10,10,20.5,103.25,21,67,E,3,N,5,2,80254,365944,4560,4560,1900,1988,0,,,2.99,4,0,4,1,1004680043,0,40,988062,205749,12c,,102 026,10205,,0,,1,,,18V1,"237 EAST 12 STREET, NEW YORK, NY 10003 UNITED STATES",ROOFTOP,"237 E 12th St, New York, NY 10003, USA",ChIJeZ5xhp5ZwokR4Exn3_wX9pQ,40.7314117,-73.9862398,1,10003,OK,premise
892,MN,468,48,103,40,1001,1,2,10003,L003,9,14,6200,1,3,4B,227 EAST 12 STREET,R8B,,,,,,,,,,N,C6,2,0,,227 E 12TH ST OWNERS,2581,6024,0,6024,0,0,0,0,0,0,2,1,4,16,16,25,103.25,25,58,,3,N,5,1,215550,827100,0,0,1920,0,0,,,2.33,4,0,4,1,1004680048,0,40,987955,205809,12c,,102 026,10205,E-216,0,,1,,,18V1,"227 EAST 12 STREET, NEW YORK, NY 10003 UNITED STATES",ROOFTOP,"227 E 12th St, New York, NY 10003, USA",ChIJRz_5j55ZwokRggyla9RlsnE,40.7315476,-73.986653,1,10003,OK,premise
893,MN,468,7501,103,40,1001,1,2,10003,L003,9,14,6200,4,3,,193 2 AVENUE,R7A,,,,C1-5,,,,,,N,RM,4,0,P,193 SECOND AVE TENANT,5513,23558,1951,21607,0,1951,0,0,0,0,2,1,6,16,21,61.25,90,61,90,,0,N,5,5,585001,3919951,13680,13680,1900,0,0,,,4.27,4,0,4,1,1004687501,203,40,988099,205704,12c,,102 026,10205,,1004680042,1985-11-26 00:00:00,1,,,18V1,"193 2 AVENUE, NEW YORK, NY 10003 UNITED STATES",ROOFTOP,"193 2nd Ave, New York, NY 10003, USA",ChIJsaMDh55ZwokR-VkqGRaQuXo,40.7312764,-73.986102,1,10003,OK,premise
894,MN,468,7502,103,40,1001,1,2,10003,L003,9,14,6200,4,3,,219 EAST 12 STREET,R8B,,,,,,,,,,N,R1,2,0,,219 EAST 12 ST CONDO,2581,8366,0,8366,0,0,0,0,0,0,2,1,5,6,6,0.05,0,0,0,,0,N,5,5,208570,1199805,2280,2280,1900,1988,0,,,3.24,4,0,4,1,1004687502,613,40,987867,205857,12c,,102 026,10205,,1004680052,1989-03-10 00:00:00,1,,,18V1,"219 EAST 12 STREET, NEW YORK, NY 10003 UNITED STATES",ROOFTOP,"219 E 12th St, New York, NY 10003, USA",ChIJW8jdkJ5ZwokREEnCnny9Ulc,40.7316704,-73.9869744,1,10003,OK,premise
